Latitude,Longitude,Hour_in_the_year,Year,Slope_elevation_angle,Slope_azimuth_angle,cos_i
-17.263,102.01,2662,2011,9.3609,-83.542,-0.92091
-17.263,102.01,1521,2011,9.3609,-83.542,0.74589
-17.263,102.01,3432,2011,9.3609,-83.542,-0.99118
-17.263,102.01,7566,2011,9.3609,-83.542,0.26527
-17.263,102.01,6143,2011,9.3609,-83.542,-0.96146
-17.263,102.01,2448,2011,65.477,127.67,-0.45233
-17.263,102.01,1230,2011,65.477,127.67,-0.84089
-17.263,102.01,3256,2011,65.477,127.67,0.9917
-17.263,102.01,8709,2011,65.477,127.67,-0.007435
-17.263,102.01,2929,2011,65.477,127.67,-0.57254
-17.263,102.01,7429,2011,65.477,127.67,0.59927
-17.263,102.01,6499,2011,65.477,127.67,0.54436
-17.263,102.01,700,2011,65.477,127.67,-0.99375
-17.263,102.01,6940,2011,65.477,127.67,-0.95556
-17.263,102.01,6396,2011,65.477,127.67,0.54577
-1.5761,-101.71,10,2011,60.806,-36.587,0.88273
-1.5761,-101.71,6093,2011,60.806,-36.587,-0.74644
-1.5761,-101.71,3760,2011,60.806,-36.587,-0.51308
-1.5761,-101.71,4449,2011,60.806,-36.587,0.36653
-1.5761,-101.71,7263,2011,60.806,-36.587,0.049047
-1.5761,-101.71,4568,2011,60.806,-36.587,0.3682
-1.5761,-101.71,4783,2011,60.806,-36.587,0.33801
-1.5761,-101.71,7895,2011,60.806,-36.587,-0.25004
-1.5761,-101.71,5178,2011,60.806,-36.587,-0.72101
-1.5761,-101.71,7096,2011,60.806,-36.587,-0.14921
-1.5761,-101.71,2117,2011,28.994,-28.911,0.0073287
-1.5761,-101.71,5775,2011,28.994,-28.911,0.32528
-1.5761,-101.71,5560,2011,28.994,-28.911,0.091599
-1.5761,-101.71,269,2011,28.994,-28.911,0.18625
-1.5761,-101.71,4996,2011,28.994,-28.911,-0.33807
-1.5761,-101.71,5406,2011,28.994,-28.911,0.1508
-1.5761,-101.71,8308,2011,28.994,-28.911,0.033259
-1.5761,-101.71,3551,2011,28.994,-28.911,-0.99391
-1.5761,-101.71,8456,2011,28.994,-28.911,0.79976
-1.5761,-101.71,4286,2011,28.994,-28.911,0.37621
-1.5761,-101.71,1888,2011,23.385,121.25,0.7397
-1.5761,-101.71,5876,2011,23.385,121.25,-0.19867
-1.5761,-101.71,4112,2011,23.385,121.25,0.27028
-1.5761,-101.71,6714,2011,23.385,121.25,0.21599
-1.5761,-101.71,8125,2011,23.385,121.25,0.84059
-1.5761,-101.71,1042,2011,23.385,121.25,0.56822
-1.5761,-101.71,799,2011,23.385,121.25,-0.13798
-1.5761,-101.71,2562,2011,23.385,121.25,0.31217
-1.5761,-101.71,3881,2011,23.385,121.25,0.54891
-1.5761,-101.71,2009,2011,23.385,121.25,0.54776
-1.5761,-101.71,7770,2011,71.215,22.83,0.60788
-1.5761,-101.71,3013,2011,71.215,22.83,0.13325
-1.5761,-101.71,1726,2011,71.215,22.83,-0.040902
-1.5761,-101.71,427,2011,71.215,22.83,0.56361
-1.5761,-101.71,1114,2011,71.215,22.83,0.25832
-1.5761,-101.71,2662,2011,71.215,22.83,-0.28585
-1.5761,-101.71,1521,2011,71.215,22.83,0.046972
-1.5761,-101.71,3432,2011,71.215,22.83,-0.61414
-1.5761,-101.71,7566,2011,71.215,22.83,-0.043009
-1.5761,-101.71,6143,2011,71.215,22.83,-0.27877
-1.5761,-101.71,2448,2011,77.614,-54.464,-0.24245
-1.5761,-101.71,1230,2011,77.614,-54.464,0.88766
-1.5761,-101.71,3256,2011,77.614,-54.464,-0.78225
-1.5761,-101.71,8709,2011,77.614,-54.464,-0.40072
-1.5761,-101.71,2929,2011,77.614,-54.464,-0.085221
-1.5761,-101.71,7429,2011,77.614,-54.464,0.044364
-1.5761,-101.71,6499,2011,77.614,-54.464,-0.791
-1.5761,-101.71,700,2011,77.614,-54.464,0.73518
-1.5761,-101.71,6940,2011,77.614,-54.464,0.73675
-1.5761,-101.71,6396,2011,77.614,-54.464,0.13018
-1.5761,-101.71,10,2011,10.591,-18.293,0.90117
-1.5761,-101.71,6093,2011,10.591,-18.293,-0.79057
-1.5761,-101.71,3760,2011,10.591,-18.293,0.27605
-1.5761,-101.71,4449,2011,10.591,-18.293,0.61937
-1.5761,-101.71,7263,2011,10.591,-18.293,0.58368
-1.5761,-101.71,4568,2011,10.591,-18.293,0.44857
-1.5761,-101.71,4783,2011,10.591,-18.293,0.2438
-1.5761,-101.71,7895,2011,10.591,-18.293,-0.8398
-1.5761,-101.71,5178,2011,10.591,-18.293,-0.14334
-1.5761,-101.71,7096,2011,10.591,-18.293,0.35969
-1.5761,-101.71,2117,2011,63.868,-163.74,0.19709
-1.5761,-101.71,5775,2011,63.868,-163.74,0.25772
-1.5761,-101.71,5560,2011,63.868,-163.74,0.17313
-1.5761,-101.71,269,2011,63.868,-163.74,-0.18897
-1.5761,-101.71,4996,2011,63.868,-163.74,0.27762
-1.5761,-101.71,5406,2011,63.868,-163.74,0.47284
-1.5761,-101.71,8308,2011,63.868,-163.74,-0.30623
-1.5761,-101.71,3551,2011,63.868,-163.74,-0.15604
-1.5761,-101.71,8456,2011,63.868,-163.74,0.092307
-1.5761,-101.71,4286,2011,63.868,-163.74,0.57104
-1.5761,-101.71,1888,2011,43.719,-69.776,-0.22682
-1.5761,-101.71,5876,2011,43.719,-69.776,-0.96175
-1.5761,-101.71,4112,2011,43.719,-69.776,0.75347
-1.5761,-101.71,6714,2011,43.719,-69.776,-0.69463
-1.5761,-101.71,8125,2011,43.719,-69.776,0.50666
-1.5761,-101.71,1042,2011,43.719,-69.776,0.97927
-1.5761,-101.71,799,2011,43.719,-69.776,0.85096
-1.5761,-101.71,2562,2011,43.719,-69.776,-0.72593
-1.5761,-101.71,3881,2011,43.719,-69.776,-0.55185
-1.5761,-101.71,2009,2011,43.719,-69.776,-0.47586
-1.5761,-101.71,7770,2011,68.819,94.936,0.80305
-1.5761,-101.71,3013,2011,68.819,94.936,0.64086
-1.5761,-101.71,1726,2011,68.819,94.936,0.12996
-1.5761,-101.71,427,2011,68.819,94.936,0.72165
-1.5761,-101.71,1114,2011,68.819,94.936,-0.16487
-1.5761,-101.71,2662,2011,68.819,94.936,0.099683
-1.5761,-101.71,1521,2011,68.819,94.936,-0.39828
-1.5761,-101.71,3432,2011,68.819,94.936,-0.37628
-1.5761,-101.71,7566,2011,68.819,94.936,-0.85461
-1.5761,-101.71,6143,2011,68.819,94.936,-0.18086
-1.5761,-101.71,2448,2011,2.4514,-90.03,-0.98705
-1.5761,-101.71,1230,2011,2.4514,-90.03,0.052623
-1.5761,-101.71,3256,2011,2.4514,-90.03,0.36565
-1.5761,-101.71,8709,2011,2.4514,-90.03,-0.69515
-1.5761,-101.71,2929,2011,2.4514,-90.03,-0.90309
-1.5761,-101.71,7429,2011,2.4514,-90.03,0.87941
-1.5761,-101.71,6499,2011,2.4514,-90.03,-0.39101
-1.5761,-101.71,700,2011,2.4514,-90.03,-0.43228
-1.5761,-101.71,6940,2011,2.4514,-90.03,-0.34293
-1.5761,-101.71,6396,2011,2.4514,-90.03,0.99073
30.13,97.658,10,2011,40.711,-74.419,0.80589
30.13,97.658,6093,2011,40.711,-74.419,-0.93334
30.13,97.658,3760,2011,40.711,-74.419,0.038169
30.13,97.658,4449,2011,40.711,-74.419,0.96213
30.13,97.658,7263,2011,40.711,-74.419,0.078828
30.13,97.658,4568,2011,40.711,-74.419,0.87883
30.13,97.658,4783,2011,40.711,-74.419,0.73957
30.13,97.658,7895,2011,40.711,-74.419,-0.93022
30.13,97.658,5178,2011,40.711,-74.419,-0.41446
30.13,97.658,7096,2011,40.711,-74.419,-0.15678
30.13,97.658,2117,2011,45.913,12.427,-0.53728
30.13,97.658,5775,2011,45.913,12.427,0.79801
30.13,97.658,5560,2011,45.913,12.427,0.63897
30.13,97.658,269,2011,45.913,12.427,-0.40053
30.13,97.658,4996,2011,45.913,12.427,-0.76471
30.13,97.658,5406,2011,45.913,12.427,-0.34454
30.13,97.658,8308,2011,45.913,12.427,-0.52727
30.13,97.658,3551,2011,45.913,12.427,-0.86616
30.13,97.658,8456,2011,45.913,12.427,0.32238
30.13,97.658,4286,2011,45.913,12.427,0.76419
30.13,97.658,1888,2011,25.634,137.06,0.61819
30.13,97.658,5876,2011,25.634,137.06,0.13189
30.13,97.658,4112,2011,25.634,137.06,0.2548
30.13,97.658,6714,2011,25.634,137.06,0.27531
30.13,97.658,8125,2011,25.634,137.06,0.33742
30.13,97.658,1042,2011,25.634,137.06,0.099475
30.13,97.658,799,2011,25.634,137.06,-0.44628
30.13,97.658,2562,2011,25.634,137.06,0.49725
30.13,97.658,3881,2011,25.634,137.06,0.75206
30.13,97.658,2009,2011,25.634,137.06,0.54311
30.13,97.658,7770,2011,42.593,79.759,0.57912
30.13,97.658,3013,2011,42.593,79.759,0.83072
30.13,97.658,1726,2011,42.593,79.759,-0.12384
30.13,97.658,427,2011,42.593,79.759,0.47013
30.13,97.658,1114,2011,42.593,79.759,0.032226
30.13,97.658,2662,2011,42.593,79.759,-0.0975
30.13,97.658,1521,2011,42.593,79.759,-0.17742
30.13,97.658,3432,2011,42.593,79.759,-0.48403
30.13,97.658,7566,2011,42.593,79.759,-0.75281
30.13,97.658,6143,2011,42.593,79.759,-0.38881
30.13,97.658,2448,2011,46.748,173.15,-0.066532
30.13,97.658,1230,2011,46.748,173.15,-0.3073
30.13,97.658,3256,2011,46.748,173.15,0.51162
30.13,97.658,8709,2011,46.748,173.15,-0.44619
30.13,97.658,2929,2011,46.748,173.15,0.026712
30.13,97.658,7429,2011,46.748,173.15,-0.031737
30.13,97.658,6499,2011,46.748,173.15,0.012023
30.13,97.658,700,2011,46.748,173.15,-0.50219
30.13,97.658,6940,2011,46.748,173.15,-0.3489
30.13,97.658,6396,2011,46.748,173.15,0.21512
30.13,97.658,10,2011,7.6904,144.06,0.30545
30.13,97.658,6093,2011,7.6904,144.06,-0.38978
30.13,97.658,3760,2011,7.6904,144.06,0.7314
30.13,97.658,4449,2011,7.6904,144.06,0.61186
30.13,97.658,7263,2011,7.6904,144.06,0.49312
30.13,97.658,4568,2011,7.6904,144.06,0.42725
30.13,97.658,4783,2011,7.6904,144.06,0.21886
30.13,97.658,7895,2011,7.6904,144.06,-0.89495
30.13,97.658,5178,2011,7.6904,144.06,0.36866
30.13,97.658,7096,2011,7.6904,144.06,0.3824
30.13,97.658,2117,2011,11.269,42.836,-0.46565
30.13,97.658,5775,2011,11.269,42.836,0.86127
30.13,97.658,5560,2011,11.269,42.836,0.73756
30.13,97.658,269,2011,11.269,42.836,-0.60112
30.13,97.658,4996,2011,11.269,42.836,-0.5236
30.13,97.658,5406,2011,11.269,42.836,-0.15959
30.13,97.658,8308,2011,11.269,42.836,-0.73842
30.13,97.658,3551,2011,11.269,42.836,-0.61537
30.13,97.658,8456,2011,11.269,42.836,0.080472
30.13,97.658,4286,2011,11.269,42.836,0.97547
30.13,97.658,1888,2011,66.501,168.5,0.070508
30.13,97.658,5876,2011,66.501,168.5,0.34234
30.13,97.658,4112,2011,66.501,168.5,0.19673
30.13,97.658,6714,2011,66.501,168.5,0.082884
30.13,97.658,8125,2011,66.501,168.5,-0.43816
30.13,97.658,1042,2011,66.501,168.5,-0.42239
30.13,97.658,799,2011,66.501,168.5,-0.46279
30.13,97.658,2562,2011,66.501,168.5,0.34266
30.13,97.658,3881,2011,66.501,168.5,0.50181
30.13,97.658,2009,2011,66.501,168.5,0.15427
30.13,97.658,7770,2011,72.821,-133.47,-0.89723
30.13,97.658,3013,2011,72.821,-133.47,0.034159
30.13,97.658,1726,2011,72.821,-133.47,-0.4216
30.13,97.658,427,2011,72.821,-133.47,-0.89211
30.13,97.658,1114,2011,72.821,-133.47,0.23303
30.13,97.658,2662,2011,72.821,-133.47,-0.20284
30.13,97.658,1521,2011,72.821,-133.47,0.44626
30.13,97.658,3432,2011,72.821,-133.47,0.24778
30.13,97.658,7566,2011,72.821,-133.47,0.44834
30.13,97.658,6143,2011,72.821,-133.47,-0.13549
30.13,97.658,2448,2011,30.663,-120.82,-0.55745
30.13,97.658,1230,2011,30.663,-120.82,0.1872
30.13,97.658,3256,2011,30.663,-120.82,0.22595
30.13,97.658,8709,2011,30.663,-120.82,-0.92039
30.13,97.658,2929,2011,30.663,-120.82,-0.34761
30.13,97.658,7429,2011,30.663,-120.82,0.31148
30.13,97.658,6499,2011,30.663,-120.82,-0.56007
30.13,97.658,700,2011,30.663,-120.82,-0.26493
30.13,97.658,6940,2011,30.663,-120.82,-0.079149
30.13,97.658,6396,2011,30.663,-120.82,0.64765
-11.549,75.336,10,2011,4.2587,-6.4841,0.87355
-11.549,75.336,6093,2011,4.2587,-6.4841,-0.71923
-11.549,75.336,3760,2011,4.2587,-6.4841,0.32409
-11.549,75.336,4449,2011,4.2587,-6.4841,0.5189
-11.549,75.336,7263,2011,4.2587,-6.4841,0.6667
-11.549,75.336,4568,2011,4.2587,-6.4841,0.33613
-11.549,75.336,4783,2011,4.2587,-6.4841,0.12609
-11.549,75.336,7895,2011,4.2587,-6.4841,-0.78704
-11.549,75.336,5178,2011,4.2587,-6.4841,-0.069458
-11.549,75.336,7096,2011,4.2587,-6.4841,0.45656
-11.549,75.336,2117,2011,50.882,86.68,-0.92022
-11.549,75.336,5775,2011,50.882,86.68,0.93758
-11.549,75.336,5560,2011,50.882,86.68,0.91686
-11.549,75.336,269,2011,50.882,86.68,-0.78849
-11.549,75.336,4996,2011,50.882,86.68,-0.98011
-11.549,75.336,5406,2011,50.882,86.68,-0.8014
-11.549,75.336,8308,2011,50.882,86.68,-0.82556
-11.549,75.336,3551,2011,50.882,86.68,-0.43831
-11.549,75.336,8456,2011,50.882,86.68,-0.25108
-11.549,75.336,4286,2011,50.882,86.68,0.77027
-11.549,75.336,1888,2011,67.674,59.822,0.82932
-11.549,75.336,5876,2011,67.674,59.822,0.47028
-11.549,75.336,4112,2011,67.674,59.822,-0.71911
-11.549,75.336,6714,2011,67.674,59.822,0.82919
-11.549,75.336,8125,2011,67.674,59.822,0.67317
-11.549,75.336,1042,2011,67.674,59.822,-0.074898
-11.549,75.336,799,2011,67.674,59.822,-0.54149
-11.549,75.336,2562,2011,67.674,59.822,0.68768
-11.549,75.336,3881,2011,67.674,59.822,0.56868
-11.549,75.336,2009,2011,67.674,59.822,0.82894
-11.549,75.336,7770,2011,79.671,53.22,0.94412
-11.549,75.336,3013,2011,79.671,53.22,0.089834
-11.549,75.336,1726,2011,79.671,53.22,0.3993
-11.549,75.336,427,2011,79.671,53.22,0.92279
-11.549,75.336,1114,2011,79.671,53.22,-0.24164
-11.549,75.336,2662,2011,79.671,53.22,0.20212
-11.549,75.336,1521,2011,79.671,53.22,-0.47301
-11.549,75.336,3432,2011,79.671,53.22,-0.28474
-11.549,75.336,7566,2011,79.671,53.22,-0.55973
-11.549,75.336,6143,2011,79.671,53.22,0.089719
-11.549,75.336,2448,2011,38.563,151.5,-0.8083
-11.549,75.336,1230,2011,38.563,151.5,-0.40113
-11.549,75.336,3256,2011,38.563,151.5,0.76918
-11.549,75.336,8709,2011,38.563,151.5,-0.52376
-11.549,75.336,2929,2011,38.563,151.5,-0.78914
-11.549,75.336,7429,2011,38.563,151.5,0.78523
-11.549,75.336,6499,2011,38.563,151.5,0.0042804
-11.549,75.336,700,2011,38.563,151.5,-0.80743
-11.549,75.336,6940,2011,38.563,151.5,-0.70332
-11.549,75.336,6396,2011,38.563,151.5,0.88456
-11.549,75.336,10,2011,16.844,-50.605,0.96453
-11.549,75.336,6093,2011,16.844,-50.605,-0.83176
-11.549,75.336,3760,2011,16.844,-50.605,0.0845
-11.549,75.336,4449,2011,16.844,-50.605,0.58309
-11.549,75.336,7263,2011,16.844,-50.605,0.49262
-11.549,75.336,4568,2011,16.844,-50.605,0.44508
-11.549,75.336,4783,2011,16.844,-50.605,0.2722
-11.549,75.336,7895,2011,16.844,-50.605,-0.7352
-11.549,75.336,5178,2011,16.844,-50.605,-0.30609
-11.549,75.336,7096,2011,16.844,-50.605,0.25979
-11.549,75.336,2117,2011,60.607,70.668,-0.92825
-11.549,75.336,5775,2011,60.607,70.668,0.8068
-11.549,75.336,5560,2011,60.607,70.668,0.81909
-11.549,75.336,269,2011,60.607,70.668,-0.70334
-11.549,75.336,4996,2011,60.607,70.668,-0.99618
-11.549,75.336,5406,2011,60.607,70.668,-0.89751
-11.549,75.336,8308,2011,60.607,70.668,-0.70098
-11.549,75.336,3551,2011,60.607,70.668,-0.33676
-11.549,75.336,8456,2011,60.607,70.668,-0.29325
-11.549,75.336,4286,2011,60.607,70.668,0.55995
-11.549,75.336,1888,2011,13.895,-135.7,0.37334
-11.549,75.336,5876,2011,13.895,-135.7,-0.64086
-11.549,75.336,4112,2011,13.895,-135.7,0.57468
-11.549,75.336,6714,2011,13.895,-135.7,-0.22172
-11.549,75.336,8125,2011,13.895,-135.7,0.83089
-11.549,75.336,1042,2011,13.895,-135.7,0.89724
-11.549,75.336,799,2011,13.895,-135.7,0.36034
-11.549,75.336,2562,2011,13.895,-135.7,-0.1769
-11.549,75.336,3881,2011,13.895,-135.7,0.070059
-11.549,75.336,2009,2011,13.895,-135.7,0.11359
-11.549,75.336,7770,2011,36.488,-113.94,-0.58425
-11.549,75.336,3013,2011,36.488,-113.94,0.64632
-11.549,75.336,1726,2011,36.488,-113.94,-0.99953
-11.549,75.336,427,2011,36.488,-113.94,-0.6957
-11.549,75.336,1114,2011,36.488,-113.94,0.95739
-11.549,75.336,2662,2011,36.488,-113.94,-0.9581
-11.549,75.336,1521,2011,36.488,-113.94,0.95143
-11.549,75.336,3432,2011,36.488,-113.94,-0.74549
-11.549,75.336,7566,2011,36.488,-113.94,0.55546
-11.549,75.336,6143,2011,36.488,-113.94,-0.93376
-11.549,75.336,2448,2011,34.028,-147.29,-0.84994
-11.549,75.336,1230,2011,34.028,-147.29,0.20206
-11.549,75.336,3256,2011,34.028,-147.29,0.25848
-11.549,75.336,8709,2011,34.028,-147.29,-0.90087
-11.549,75.336,2929,2011,34.028,-147.29,-0.67974
-11.549,75.336,7429,2011,34.028,-147.29,0.64423
-11.549,75.336,6499,2011,34.028,-147.29,-0.57317
-11.549,75.336,700,2011,34.028,-147.29,-0.31804
-11.549,75.336,6940,2011,34.028,-147.29,-0.17099
-11.549,75.336,6396,2011,34.028,-147.29,0.89158
4.1559,-10.449,10,2011,56.731,-123.27,0.51482
4.1559,-10.449,6093,2011,56.731,-123.27,-0.8007
4.1559,-10.449,3760,2011,56.731,-123.27,-0.19084
4.1559,-10.449,4449,2011,56.731,-123.27,0.97469
4.1559,-10.449,7263,2011,56.731,-123.27,-0.36911
4.1559,-10.449,4568,2011,56.731,-123.27,0.99014
4.1559,-10.449,4783,2011,56.731,-123.27,0.94692
4.1559,-10.449,7895,2011,56.731,-123.27,-0.73523
4.1559,-10.449,5178,2011,56.731,-123.27,-0.54609
4.1559,-10.449,7096,2011,56.731,-123.27,-0.55064
4.1559,-10.449,2117,2011,51.526,-0.43354,-0.17697
4.1559,-10.449,5775,2011,51.526,-0.43354,0.31234
4.1559,-10.449,5560,2011,51.526,-0.43354,0.13027
4.1559,-10.449,269,2011,51.526,-0.43354,0.14137
4.1559,-10.449,4996,2011,51.526,-0.43354,-0.52669
4.1559,-10.449,5406,2011,51.526,-0.43354,-0.13749
4.1559,-10.449,8308,2011,51.526,-0.43354,0.04132
4.1559,-10.449,3551,2011,51.526,-0.43354,-0.89178
4.1559,-10.449,8456,2011,51.526,-0.43354,0.65635
4.1559,-10.449,4286,2011,51.526,-0.43354,0.22376
4.1559,-10.449,1888,2011,28.667,110.16,0.79617
4.1559,-10.449,5876,2011,28.667,110.16,-0.08795
4.1559,-10.449,4112,2011,28.667,110.16,0.19352
4.1559,-10.449,6714,2011,28.667,110.16,0.30849
4.1559,-10.449,8125,2011,28.667,110.16,0.80911
4.1559,-10.449,1042,2011,28.667,110.16,0.46924
4.1559,-10.449,799,2011,28.667,110.16,-0.24929
4.1559,-10.449,2562,2011,28.667,110.16,0.41419
4.1559,-10.449,3881,2011,28.667,110.16,0.64088
4.1559,-10.449,2009,2011,28.667,110.16,0.62734
4.1559,-10.449,7770,2011,0.0058595,-40.247,-0.15768
4.1559,-10.449,3013,2011,0.0058595,-40.247,0.91682
4.1559,-10.449,1726,2011,0.0058595,-40.247,-0.88469
4.1559,-10.449,427,2011,0.0058595,-40.247,-0.29777
4.1559,-10.449,1114,2011,0.0058595,-40.247,0.83696
4.1559,-10.449,2662,2011,0.0058595,-40.247,-0.86834
4.1559,-10.449,1521,2011,0.0058595,-40.247,0.71375
4.1559,-10.449,3432,2011,0.0058595,-40.247,-0.90355
4.1559,-10.449,7566,2011,0.0058595,-40.247,0.12122
4.1559,-10.449,6143,2011,0.0058595,-40.247,-0.97741
4.1559,-10.449,2448,2011,57.613,-155.38,-0.32121
4.1559,-10.449,1230,2011,57.613,-155.38,0.21001
4.1559,-10.449,3256,2011,57.613,-155.38,0.14942
4.1559,-10.449,8709,2011,57.613,-155.38,-0.86112
4.1559,-10.449,2929,2011,57.613,-155.38,-0.099381
4.1559,-10.449,7429,2011,57.613,-155.38,0.064467
4.1559,-10.449,6499,2011,57.613,-155.38,-0.53437
4.1559,-10.449,700,2011,57.613,-155.38,-0.17076
4.1559,-10.449,6940,2011,57.613,-155.38,0.019381
4.1559,-10.449,6396,2011,57.613,-155.38,0.42916
4.1559,-10.449,10,2011,55.083,155.15,-0.020026
4.1559,-10.449,6093,2011,55.083,155.15,-0.11781
4.1559,-10.449,3760,2011,55.083,155.15,0.79247
4.1559,-10.449,4449,2011,55.083,155.15,0.44936
4.1559,-10.449,7263,2011,55.083,155.15,0.3802
4.1559,-10.449,4568,2011,55.083,155.15,0.29232
4.1559,-10.449,4783,2011,55.083,155.15,0.1227
4.1559,-10.449,7895,2011,55.083,155.15,-0.71757
4.1559,-10.449,5178,2011,55.083,155.15,0.53403
4.1559,-10.449,7096,2011,55.083,155.15,0.34488
4.1559,-10.449,2117,2011,76.701,-106.62,0.88826
4.1559,-10.449,5775,2011,76.701,-106.62,-0.51521
4.1559,-10.449,5560,2011,76.701,-106.62,-0.66246
4.1559,-10.449,269,2011,76.701,-106.62,0.69519
4.1559,-10.449,4996,2011,76.701,-106.62,0.79084
4.1559,-10.449,5406,2011,76.701,-106.62,0.98722
4.1559,-10.449,8308,2011,76.701,-106.62,0.59037
4.1559,-10.449,3551,2011,76.701,-106.62,-0.23105
4.1559,-10.449,8456,2011,76.701,-106.62,0.69218
4.1559,-10.449,4286,2011,76.701,-106.62,-0.19956
4.1559,-10.449,1888,2011,48.629,-61.591,-0.27095
4.1559,-10.449,5876,2011,48.629,-61.591,-0.96566
4.1559,-10.449,4112,2011,48.629,-61.591,0.73151
4.1559,-10.449,6714,2011,48.629,-61.591,-0.7113
4.1559,-10.449,8125,2011,48.629,-61.591,0.47712
4.1559,-10.449,1042,2011,48.629,-61.591,0.96552
4.1559,-10.449,799,2011,48.629,-61.591,0.87843
4.1559,-10.449,2562,2011,48.629,-61.591,-0.75792
4.1559,-10.449,3881,2011,48.629,-61.591,-0.60382
4.1559,-10.449,2009,2011,48.629,-61.591,-0.51289
4.1559,-10.449,7770,2011,5.0742,108.9,-0.088431
4.1559,-10.449,3013,2011,5.0742,108.9,0.94747
4.1559,-10.449,1726,2011,5.0742,108.9,-0.84175
4.1559,-10.449,427,2011,5.0742,108.9,-0.23102
4.1559,-10.449,1114,2011,5.0742,108.9,0.78616
4.1559,-10.449,2662,2011,5.0742,108.9,-0.82237
4.1559,-10.449,1521,2011,5.0742,108.9,0.64926
4.1559,-10.449,3432,2011,5.0742,108.9,-0.89527
4.1559,-10.449,7566,2011,5.0742,108.9,0.032873
4.1559,-10.449,6143,2011,5.0742,108.9,-0.95606
4.1559,-10.449,2448,2011,17.829,35.577,-0.99422
4.1559,-10.449,1230,2011,17.829,35.577,-0.1162
4.1559,-10.449,3256,2011,17.829,35.577,0.47441
4.1559,-10.449,8709,2011,17.829,35.577,-0.49347
4.1559,-10.449,2929,2011,17.829,35.577,-0.98183
4.1559,-10.449,7429,2011,17.829,35.577,0.97014
4.1559,-10.449,6499,2011,17.829,35.577,-0.18871
4.1559,-10.449,700,2011,17.829,35.577,-0.53715
4.1559,-10.449,6940,2011,17.829,35.577,-0.4899
4.1559,-10.449,6396,2011,17.829,35.577,0.98288
3.9075,136.56,10,2011,37.084,61.607,0.50719
3.9075,136.56,6093,2011,37.084,61.607,-0.25861
3.9075,136.56,3760,2011,37.084,61.607,0.69749
3.9075,136.56,4449,2011,37.084,61.607,0.1029
3.9075,136.56,7263,2011,37.084,61.607,0.95586
3.9075,136.56,4568,2011,37.084,61.607,-0.13145
3.9075,136.56,4783,2011,37.084,61.607,-0.36339
3.9075,136.56,7895,2011,37.084,61.607,-0.58102
3.9075,136.56,5178,2011,37.084,61.607,0.44177
3.9075,136.56,7096,2011,37.084,61.607,0.85096
3.9075,136.56,2117,2011,24.875,9.7955,-0.32578
3.9075,136.56,5775,2011,24.875,9.7955,0.62955
3.9075,136.56,5560,2011,24.875,9.7955,0.43102
3.9075,136.56,269,2011,24.875,9.7955,-0.16424
3.9075,136.56,4996,2011,24.875,9.7955,-0.61569
3.9075,136.56,5406,2011,24.875,9.7955,-0.14729
3.9075,136.56,8308,2011,24.875,9.7955,-0.30871
3.9075,136.56,3551,2011,24.875,9.7955,-0.96123
3.9075,136.56,8456,2011,24.875,9.7955,0.54361
3.9075,136.56,4286,2011,24.875,9.7955,0.63124
3.9075,136.56,1888,2011,19.29,99.264,0.755
3.9075,136.56,5876,2011,19.29,99.264,-0.19578
3.9075,136.56,4112,2011,19.29,99.264,0.23649
3.9075,136.56,6714,2011,19.29,99.264,0.23794
3.9075,136.56,8125,2011,19.29,99.264,0.87423
3.9075,136.56,1042,2011,19.29,99.264,0.57826
3.9075,136.56,799,2011,19.29,99.264,-0.13241
3.9075,136.56,2562,2011,19.29,99.264,0.31526
3.9075,136.56,3881,2011,19.29,99.264,0.53772
3.9075,136.56,2009,2011,19.29,99.264,0.56131
3.9075,136.56,7770,2011,14.563,32.755,0.09284
3.9075,136.56,3013,2011,14.563,32.755,0.89509
3.9075,136.56,1726,2011,14.563,32.755,-0.76344
3.9075,136.56,427,2011,14.563,32.755,-0.047328
3.9075,136.56,1114,2011,14.563,32.755,0.77292
3.9075,136.56,2662,2011,14.563,32.755,-0.81288
3.9075,136.56,1521,2011,14.563,32.755,0.59057
3.9075,136.56,3432,2011,14.563,32.755,-0.97293
3.9075,136.56,7566,2011,14.563,32.755,0.0078934
3.9075,136.56,6143,2011,14.563,32.755,-0.93529
3.9075,136.56,2448,2011,33.199,165.48,-0.70384
3.9075,136.56,1230,2011,33.199,165.48,-0.27018
3.9075,136.56,3256,2011,33.199,165.48,0.65544
3.9075,136.56,8709,2011,33.199,165.48,-0.6724
3.9075,136.56,2929,2011,33.199,165.48,-0.61887
3.9075,136.56,7429,2011,33.199,165.48,0.60553
3.9075,136.56,6499,2011,33.199,165.48,-0.14839
3.9075,136.56,700,2011,33.199,165.48,-0.69054
3.9075,136.56,6940,2011,33.199,165.48,-0.54566
3.9075,136.56,6396,2011,33.199,165.48,0.80263
3.9075,136.56,10,2011,22.012,-99.876,0.85541
3.9075,136.56,6093,2011,22.012,-99.876,-0.91431
3.9075,136.56,3760,2011,22.012,-99.876,0.14881
3.9075,136.56,4449,2011,22.012,-99.876,0.89285
3.9075,136.56,7263,2011,22.012,-99.876,0.26011
3.9075,136.56,4568,2011,22.012,-99.876,0.77271
3.9075,136.56,4783,2011,22.012,-99.876,0.60185
3.9075,136.56,7895,2011,22.012,-99.876,-0.9534
